"","name","perc","grap.t","time","date"
"1","E60_0019.jpg",0.153846153846154,2,"05:21:26",1554812486
"2","E60_0023.jpg",0.48,2,"05:25:20",1554812720
"3","E60_0043.jpg",0.897058823529412,2,"05:41:18",1554813678
"4","E60_0045.jpg",0.8875,2,"05:41:42",1554813702
